STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VERSION,Version,TIME_PERIOD,Time period,OBS_VALUE,Observation value,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,COL,Colombia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.045014858,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CZE,Czechia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.0078125,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DNK,Denmark,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.604042649,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,EST,Estonia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.49361372,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FIN,Finland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.617001534,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FRA,France,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.689577103,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DEU,Germany,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.557818651,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,GRC,Greece,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.333333492,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,HUN,Hungary,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.599051356,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ISL,Iceland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.437169313,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,IRL,Ireland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,0.857142866,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ISR,Israel,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.480530739,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ITA,Italy,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.97997272,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,JPN,Japan,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.348710299,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,KOR,Korea,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.209532022,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LVA,Latvia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.701140761,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LTU,Lithuania,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.709465027,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LUX,Luxembourg,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,3.555555582,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,MEX,Mexico,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.004919052,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NLD,Netherlands,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.249372482,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NZL,New Zealand,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.015253067,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NOR,Norway,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.720579147,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,POL,Poland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.768725276,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,PRT,Portugal,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.207609892,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SVK,Slovak Republic,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.02244544,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SVN,Slovenia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.827752948,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ESP,Spain,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,2.457248211,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SWE,Sweden,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.547428012,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CHE,Switzerland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.164021134,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,TUR,Türkiye,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,3.722098112,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,GBR,United Kingdom,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,0.412698418,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,USA,United States,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,0.27078706,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,OECD,OECD,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2015,,1.794973612,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,AUS,Australia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,0.939112127,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,AUT,Austria,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.472222209,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,BEL,Belgium,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.920758843,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CAN,Canada,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,0.393985629,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CHL,Chile,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.070519209,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,COL,Colombia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.045014858,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CZE,Czechia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.0078125,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DNK,Denmark,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.604042649,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,EST,Estonia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.49361372,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FIN,Finland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.617001534,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FRA,France,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.595827103,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DEU,Germany,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.557818651,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,GRC,Greece,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.333333492,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,HUN,Hungary,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.599051356,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ISL,Iceland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.437169313,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,IRL,Ireland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,0.857142866,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ISR,Israel,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.480530739,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ITA,Italy,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.959139466,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,JPN,Japan,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.348710299,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,KOR,Korea,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.209532022,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LVA,Latvia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.701140761,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LTU,Lithuania,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.626131535,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,LUX,Luxembourg,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,3.555555582,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,MEX,Mexico,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.004919052,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NLD,Netherlands,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.457620263,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NZL,New Zealand,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.015253067,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,NOR,Norway,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.387245655,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,POL,Poland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.768725276,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,PRT,Portugal,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.290943384,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SVK,Slovak Republic,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.244667768,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SVN,Slovenia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.827752948,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,ESP,Spain,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,2.457248211,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,SWE,Sweden,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.547428012,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CHE,Switzerland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.164021134,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,TUR,Türkiye,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,3.722098112,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,GBR,United Kingdom,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,0.412698418,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,USA,United States,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,0.27078706,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,OECD,OECD,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2016,,1.79450202,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,AUS,Australia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,0.939112127,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,AUT,Austria,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.472222209,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,BEL,Belgium,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.922711968,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CAN,Canada,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,0.393985629,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CHL,Chile,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.070519209,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,COL,Colombia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.045014858,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,CZE,Czechia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.0078125,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DNK,Denmark,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.604042649,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,EST,Estonia,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.49361372,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FIN,Finland,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.608072877,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,FRA,France,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.595827103,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,DEU,Germany,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.557818651,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,GRC,Greece,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,2.333333492,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0),Strictness of employment protection,I,A,Annual,HUN,Hungary,EPL_T,Temporary contracts,0_TO_6,0-6 scale,VERSION4,Version 4 (2013-2019),2017,,1.599051356,,F,Free (free for publication),2,Two,A,Normal value,0,Units
