Guildford Borough Council - Business Rates information as at 1 April 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This file contains information on rateable values, charges, reliefs and ratepayers as at 1 April 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For additional information please see https://www.guildford.gov.uk/businessrates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Place Ref,Property Addr 1,Property Addr 2,Property Addr 3,Property Addr 4,Property Addr 5,Property Post Code,Property Description,31/03/2017 Rateable Value,31/03/2023 Rateable Value,Current Rateable Value,Annual Charge,Transitional Reduction,Empty (Y/N) or Not Available (N/A),Date Fell Empty,Empty Exemption,Small Business Rate Relief (Y/N),Mandatory Relief (Y/N),Mandatory Relief %,Discretionary Relief (Y/N),Discretionary Relief %,Rural Rate Relief Y/N,Supporting Small Business Relief,Retail Discount Y/N,Name,Correspondence Addr 1,Correspondence Addr 2,Correspondence Addr 3,Correspondence Addr 4,Correspondence Addr 5,Correspondence Post Code
310370094,"Suite A, 2nd Floor",9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"18,000","17,250","21,500","10,728.50",0.00,Y,31/12/2021,,N,N,0,N,0,N,N,N,Crowdhill Ltd,Haleworth House,Tite Hill,Egham,Surrey,,TW20 0LR
310370095,Suite E (Ground Floor),9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"32,750","31,500","39,250","19,585.75",0.00,N,,,N,N,0,N,0,N,N,N,Milton Keynes Orthopaedic & Sports Clinic Ltd,Suite E (Ground Floor),9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370096,Suite C First Floor,9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"27,500","26,500","33,000","16,467.00",0.00,N,,,N,N,0,N,0,N,N,N,Spatialbuzz Ltd,Suite C First Floor,9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370097,Suite D First Floor,9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"6,900","8,100","10,000","4,668.40",321.60,N,,,N,N,0,N,0,N,N,N,Spatialbuzz Ltd,Suite C First Floor,9/11 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370098,Suite B Second Floor,9-11 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"3,150","3,500","4,350","2,017.21",153.44,Y,31/12/2021,,N,N,0,N,0,N,N,N,Crowdhill Ltd,Haleworth House,Tite Hill,Egham,Surrey,,TW20 0LR
310370100,10-12 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"17,750","17,750","19,750","9,855.25",0.00,N,,,N,N,0,N,0,N,N,Y,Mavericks Hairdressing Salon Ltd,10-12 Chertsey Street,Guildford,Surrey,,,GU1 4HD
310370140,14/18 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"53,000","53,000","58,500","31,941.00",0.00,N,,,N,N,0,N,0,N,N,Y,Aston Matthews Ltd,,,,,,
310370201,20 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"21,750","21,750","23,750","11,851.25",0.00,N,,,N,N,0,N,0,N,N,Y,Banham Patent Locks Ltd,20 Thornsett Road,London,,,,SW18 4EF
310370220,22 Chertsey Street,Guildford,Surrey,,,GU1 4HD,RESTAURANT AND PREMISES,"23,250","23,250","25,500","12,724.50",0.00,Y,26/06/2023,Listed,N,N,0,N,0,N,N,N,Nuro Catering Ltd t/a Nuro,14 Montgomerie Drive,Guildford,Surrey,,,GU2 9YN
310370240,24 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"17,250","17,500","19,250","9,605.75",0.00,N,,,N,N,0,N,0,N,N,Y,Growlers & Cans Ltd,24 Chertsey Street,Guildford,Surrey,,,GU1 4HD
310370241,24a Chertsey Street,Guildford,Surrey,,,GU1 4HD,BEAUTY SALON,"9,800","8,700","11,750","5,014.21",849.04,N,,,Y,N,0,N,0,N,N,N,U Beauty Ltd T/a The Beauty Spot,24a Chertsey Street,Guildford,Surrey,,,GU1 4HD
310370256,Premier House,25-27 Chertsey Street,Guildford,Surrey,,GU1 4HD,SURGERY AND PREMISES,"19,250","20,500","27,000","13,473.00",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
310370260,26 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"16,250","16,250","18,000","8,982.00",0.00,N,,,N,N,0,N,0,N,N,Y,Boswood & Hendry Ltd T/A Sewmaster Sewing Machines,26 Chertsey Street,Guildford,,,,GU1 4HD
310370261,26A Chertsey Street,Guildford,Surrey,,,GU1 4HD,OFFICES AND PREMISES,"7,700","6,800","9,200","3,919.15",671.65,N,,,N,N,0,N,0,N,N,N,The Centre for Psychology Ltd,26A Chertsey Street,Guildford,Surrey,,,GU1 4HD
310370284,28-30 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"25,500","25,500","28,250","14,096.75",0.00,N,,,N,N,0,N,0,N,N,Y,S L Rental (Guildford) Ltd,28-30 Chertsey Street,Guildford,Surrey,,,GU1 4HD
310370323,32 Chertsey Street,Guildford,Surrey,,,GU1 4HD,SHOP AND PREMISES,"19,750","19,750","21,750","10,853.25",0.00,N/A,,,N,N,0,N,0,N,N,Y,,,,,,,
310370326,Second Floor,31 Chertsey Street,Guildford,Surrey,,GU1 1HA,OFFICES AND PREMISES,"202,000","248,000","267,500","146,055.00",0.00,N,,,N,N,0,N,0,N,N,N,BDO LLP,G L Hearn Ltd,P O Box 1937,Southampton,,,SO15 9NL
310370328,Ground Floor LHS,31 Chertsey Street,Guildford,Surrey,,GU1 1HA,OFFICES AND PREMISES,"103,000","114,000","133,000","72,618.00",0.00,N,,,N,N,0,N,0,N,N,N,Eagle Eye Solutions Ltd,Ground Floor LHS,31 Chertsey Street,Guildford,Surrey,,GU1 1HA
310370329,Ground Floor RHS,31 Chertsey Street,Guildford,Surrey,,GU1 1HA,OFFICES AND PREMISES,"88,000","127,000","123,000","67,158.00",0.00,N,,,N,N,0,N,0,N,N,N,Penningtons Manches LLP,Purchase Ledger Dept,da Vinci House,Basing View,Basingstoke,Hants,RG21 4EQ
310370330,First Floor,31 Chertsey Street,Guildford,Surrey,,GU1 1HA,OFFICES AND PREMISES,"215,000","234,000","275,000","150,150.00",0.00,N,,,N,N,0,N,0,N,N,N,Penningtons Manches LLP,Purchase Ledger Dept,da Vinci House,Basing View,Basingstoke,Hants,RG21 4EQ
310370461,The Guildford Tup,Chertsey Street,Guildford,Surrey,,GU1 4HD,PUBLIC HOUSE AND PREMISES,"37,300","47,500","46,700","23,303.30",0.00,N,,,N,N,0,N,0,N,N,Y,MPS Guildford Ltd,25 Queens Road,Knaphill,Woking,Surrey,,GU21 2DX
310370524,Ground Floor,50-52 Chertsey Street,Guildford,Surrey,,GU1 4HD,RESTAURANT AND PREMISES,,"29,750","29,750","14,845.25",0.00,N,,,N,N,0,N,0,N,N,Y,Jeita Restaurant Ltd,Ground Floor,50-52 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370525,First & Second Floors,50-52 Chertsey Street,Guildford,Surrey,,GU1 4HD,RESTAURANT AND PREMISES,,"20,500","20,500","10,229.50",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
310370541,Basement & Grd Flr,54 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,,"9,800","12,750","5,648.18",714.07,N,,,Y,N,0,N,0,N,Y,N,Omnia Lifestyle Limited,Basement & Grnd Floors,54 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370542,1st & 2nd Flrs,54 Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,,"11,000","14,250","6,339.80",770.95,N,,,Y,N,0,N,0,N,Y,N,San Damiano Corporation Ltd,1st & 2nd Flrs,54 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370600,60 Chertsey Street,Guildford,Surrey,,,GU1 4HL,OFFICES AND PREMISES,"11,500","13,500","17,750","7,780.66","1,076.59",N/A,,,N,N,0,N,0,N,N,N,,,,,,,
310370640,64 Chertsey Street,Guildford,Surrey,,,GU1 4HL,SHOP AND PREMISES,"6,900","7,900","9,800","4,553.13",337.07,N,,,Y,N,0,N,0,N,N,N,Kallies Deli Ltd,64 Chertsey Street,Guildford,Surrey,,,GU1 4HL
310370642,64B Chertsey Street,Guildford,Surrey,,,GU1 4HL,STORE AND PREMISES,"4,500","5,200","6,200","2,996.99",96.81,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
310370710,"The Lodge, Allen House Grounds",Chertsey Street,Guildford,Surrey,,GU1 4HD,OFFICES AND PREMISES,"4,050","4,200","5,700","2,420.65",423.65,Y,27/10/2017,,N,N,0,N,0,N,N,N,Omnia Lifestyle Limited,Basement & Grnd Floors,54 Chertsey Street,Guildford,Surrey,,GU1 4HD
310370721,Allen House Pavillion,Chertsey Street,Guildford,Surrey,,GU1 4AZ,BOWLING CLUB AND PREMISES,"2,375","2,375","2,350","1,172.65",0.00,N,,,N,Y,80,Y,20,N,N,N,Matrix Trust,Allen House Pavillion,Chertsey Street,Guildford,Surrey,,GU1 4AZ
310430411,41a Church Road,Guildford,Surrey,,,GU1 4NQ,OFFICES AND PREMISES,"9,700","9,200","11,750","5,302.37",560.88,N,,,Y,N,0,N,0,N,N,N,J W Pilates Guildford Ltd,41a Church Road,Guildford,Surrey,,,GU1 4NQ
310490272,Ground Floor Front Right (Suite 1),Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"22,000","30,750","36,750","18,338.25",0.00,N,,,N,N,0,N,0,N,N,N,Handelsbanken plc,Ground Floor Front Right (Suite 1),Andrews House,College Road,Guildford,Surrey,GU1 4QG
310490274,Ground Floor Rear (Suite 2),Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"30,000","41,750","49,750","24,825.25",0.00,N,,,N,N,0,N,0,N,N,N,Handelsbanken plc,Ground Floor Front Right (Suite 1),Andrews House,College Road,Guildford,Surrey,GU1 4QG
310490278,Second Floor Rear (Suite 7),Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"32,000","44,000","52,500","28,665.00",0.00,N,,,N,N,0,N,0,N,N,N,Skullcandy UK Ltd,Second Floor Rear (Suite 7),Andrews House,College Road,Guildford,Surrey,GU1 4QG
310490287,Grd Flr Front Left (Suite 3),Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"31,500","45,250","56,500","30,849.00",0.00,N,,,N,N,0,N,0,N,N,N,Danburykline Ltd,Suite 3 Ground Floor,Andrews House,College Road,Guildford,Surrey,GU1 4QB
310490290,1st Flr Rear,Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"27,000","42,250","50,500","25,199.50",0.00,N,,,N,N,0,N,0,N,N,N,Global Tax Network Ltd,1st Flr Rear,Andrews House,College Road,Guildford,Surrey,GU1 4QG
310490291,Parking Spaces 21-23,Andrews House,College Road,Guildford,Surrey,GU1 4QG,CAR PARKING SPACE AND PREMISES,"4,500","1,500","1,500",748.50,0.00,Y,02/12/2019,Other,N,N,0,N,0,N,N,N,Hargreaves Properties Ltd,,,,,,
310490292,1st Floor Front (Suites 4 & 5),Andrews House,College Road,Guildford,Surrey,GU1 4QG,OFFICES AND PREMISES,"37,250","58,500","68,500","37,401.00",0.00,N,,,N,N,0,N,0,N,N,N,Zentiva Pharma UK Ltd,1st Floor Front (Suites 4 & 5),Andrews House,College Road,Guildford,Surrey,GU1 4QG
310490293,Parking Spaces 1-2,Andrews House,College Road,Guildford,Surrey,GU1 4QG,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,Y,02/12/2019,Other,N,N,0,N,0,N,N,N,Hargreaves Properties Ltd,,,,,,
310490294,Parking Spaces 7-8,Andrews House,College Road,Guildford,Surrey,GU1 4QG,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,Y,02/12/2019,Other,N,N,0,N,0,N,N,N,Hargreaves Properties Ltd,,,,,,
310490295,Parking Spaces 13-14,Andrews House,College Road,Guildford,Surrey,GU1 4QG,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,Y,02/12/2019,Other,N,N,0,N,0,N,N,N,Hargreaves Properties Ltd,,,,,,
310550261,Car Park adj,33 Commercial Road,Guildford,Surrey,,GU1 4SU,CAR PARK AND PREMISES,"16,000","17,250","7,200","3,592.80",0.00,N,,,N,N,0,N,0,N,N,N,Guildford Borough Council,Millmead House,Millmead,Guildford,Surrey,,GU2 4BB
310550271,Car Park adj.,19 Commercial Road,Guildford,Surrey,,GU1 4SU,CAR PARK AND PREMISES,"69,500","75,000","63,500","34,671.00",0.00,N,,,N,N,0,N,0,N,N,N,Guildford Borough Council,Millmead House,Millmead,Guildford,Surrey,,GU2 4BB
310730015,G-Live Car Park,Dene Road,Guildford,Surrey,,GU1 4DB,CAR PARK AND PREMISES,"145,000","122,000","110,000","60,060.00",0.00,N,,,N,N,0,N,0,N,N,N,Guildford Borough Council,Millmead House,Millmead,Guildford,Surrey,,GU2 4BB
310790022,2 Denmark Road,Guildford,Surrey,,,GU1 4DA,Day Nursery and Premises,"24,000","40,250","57,000","31,122.00",0.00,N,,,N,N,0,N,0,N,N,N,Monkey Puzzle Day Nurseries Ltd,4 Churchgates,Berkhamsted,Herts,,,HP4 2UB
310910361,Car Park,Adj Eagle Road,Guildford,Surrey,,GU1 4HY,CAR PARK AND PREMISES,"1,100","1,350","3,500",778.06,968.44,N,,,N,N,0,N,0,N,N,N,Guildford Borough Council,Millmead House,Millmead,Guildford,Surrey,,GU2 4BB
310970111,The Pavillion,Eastgate Gardens,Guildford,Surrey,,GU1 4AZ,OFFICES AND PREMISES,"11,500","11,250","15,250","6,483.88","1,125.87",N,,,N,N,0,N,0,N,Y,N,Eastgate Dental Clinic Ltd,The Pavillion,Eastgate Gardens,Guildford,Surrey,,GU1 4AZ
311090011,1 Finch Road,Guildford,Surrey,,,GU1 4JB,HOSTEL AND PREMISES,"3,600","10,750","14,250","6,195.71",915.04,N,,,N,Y,80,N,0,N,N,N,The Riverside Group Ltd,Accounts Payable,2 Estuary Boulevard,Estuary Commerce Park,Liverpool,,L24 8RF
311180013,Bus St'n Pedestrian Concourse,The Friary,Guildford,Surrey,,GU1 4YP,ADVERTISING RIGHTS AND PREMISES,"4,950","3,800","4,500","2,190.11",55.39,N,,,N,N,0,N,0,N,N,N,Stagecoach (South) Limited,,,,,,
311180015,Gfd & W Surrey Buses Ltd,The Friary,Guildford,Surrey,,GU1 4YP,ADVERTISING RIGHT AND PREMISES,"3,250","1,750","1,750",873.25,0.00,N,,,N,N,0,N,0,N,N,N,Stagecoach (South) Limited,,,,,,
311180020,Unit 2,The Friary,Guildford,Surrey,,GU1 4YR,SHOP AND PREMISES,"40,000","44,250","42,250","21,082.75",0.00,N,,,N,N,0,N,0,N,N,Y,The Fragrance Shop Ltd,80 Mosley Road,Trafford Park,Manchester,,,M17 1LE
311180030,Unit 3,The Friary,Guildford,Surrey,,GU1 4YR,SHOP AND PREMISES,"53,000","53,000","50,000","24,950.00",0.00,N,,,N,N,0,N,0,N,N,N,Swarovski UK Ltd,Building 4,Chiswick Park,566 Chiswick High Road,London,,W4 5YE
311180040,Unit 4,The Friary,Guildford,Surrey,,GU1 4YL,SHOP AND PREMISES,"56,000","56,000","53,000","28,938.00",0.00,N,,,N,N,0,N,0,N,N,N,Dune Group Limited,4th Floor The White Building,11 Evesham Street,London,,,W11 4AJ
311180051,Unit 5,The Friary,Guildford,Surrey,,GU1 4YL,SHOP AND PREMISES,"89,000","89,000","84,500","46,137.00",0.00,N,,,N,N,0,N,0,N,N,N,Levi Strauss UK Ltd,Swan Valley,Northampton,,,,NN4 9BA
311180052,Kiosk 1 Adj to,MSU 5,The Friary,Guildford,Surrey,GU1 4YN,KIOSK AND PREMISES,"16,750","19,500","18,000","8,982.00",0.00,N,,,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,CBRE Ltd (M and G),177 Bothwell Street,Glasgow,,,G2 7ER
311180060,Units 6 & 7,The Friary,Guildford,Surrey,,GU1 4YL,SHOP AND PREMISES,"115,000","115,000","110,000","60,060.00",0.00,N,,,N,N,0,N,0,N,N,N,MNG Mango UK Ltd,6th Floor,Manfield House,1 Southampton Street,London,,WC2R 0LR
311180089,Kiosk 2,Ground Floor,The Friary,Guildford,Surrey,GU1 4YL,KIOSK AND PREMISES,"27,500","31,750","29,750","14,845.25",0.00,N,,,N,N,0,N,0,N,N,Y,Fuel Juice Bars Ltd t/a Fuel,Kiosk 2,Ground Floor,The Friary,Guildford,Surrey,GU1 4YL
311180092,MSU 6,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"437,500","497,500","352,500","192,465.00",0.00,N,,,N,N,0,N,0,N,N,N,ITX UK Ltd,Lumina House,89 New Bond Street,London,,,W1S 1DA
311180093,Kiosk 3,Ground Floor,The Friary,Guildford,Surrey,GU1 4YL,KIOSK AND PREMISES,,"8,300","7,800","3,892.20",0.00,N,,,N,N,0,N,0,N,N,N,Eurochange Ltd,Essex House,Meadway Corporate Centre,Rutherford Close,Stevenage,Hertfordshire,SG1 2EF
311180141,MSU 2,The Friary,Guildford,Surrey,,GU1 4YL,SHOP AND PREMISES,"216,000","216,000","206,000","112,476.00",0.00,N,,,N,N,0,N,0,N,N,N,AFH Stores (UK) Ltd,,,,,,
311180152,MSU-1,15 The Friary,Guildford,Surrey,,GU1 4YL,SHOP AND PREMISES,"485,000","645,000","407,500","222,495.00",0.00,N,,,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,CBRE Ltd (M and G),177 Bothwell Street,Glasgow,,,G2 7ER
311180222,Unit 22,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"166,000","139,000","134,000","73,164.00",0.00,N,,,N,N,0,N,0,N,N,N,Schuh Ltd,1 Neilson Square,Deans Industrial Estate,Livingston,West Lothian,,EH54 8RQ
311180223,MSU 4,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"320,000","267,500","257,500","140,595.00",0.00,N,,,N,N,0,N,0,N,N,N,C- Retail Ltd,Unit 60,The Runnings,Cheltenham,,,GL51 9NW
311180270,Unit 27,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"88,500","74,000","71,000","38,766.00",0.00,N,,,N,N,0,N,0,N,N,N,Card Factory PLC,Century House,Brunel Road,41 Industrial Estate,Wakefield,West Yorkshire,WF2 0FG
311180280,Unit 28A,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"50,000","47,500","44,500","22,205.50",0.00,N,,,N,N,0,N,0,N,N,Y,Guildford Muffin Ltd t/a Muffin Break,Unit 28A,The Friary,Guildford,Surrey,,GU1 4YN
311180282,Unit 28,The Friary,Guildford,Surrey,,GU1 4YR,SHOP AND PREMISES,"92,000","74,000","69,500","37,947.00",0.00,N,,,N,N,0,N,0,N,N,N,Holland and Barrett Retail Limited,GL Hearn Management Ltd,P O Box 1937,Southampton,,,SO15 9NL
311180283,Advertising Right Digital (014000101) outside,28A The Friary,Guildford,Surrey,,GU1 4YN,ADVERTISING RIGHT AND PREMISES,"4,000","2,550","2,550","1,272.45",0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
311180284,Advertising Right Digital (014000102) outside,28A The Friary,Guildford,Surrey,,GU1 4YN,ADVERTISING RIGHT AND PREMISES,"4,000","2,550","2,550","1,272.45",0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
311180290,Unit 29,The Friary,Guildford,Surrey,,GU1 4YR,SHOP AND PREMISES,"32,750","28,750","26,750","13,348.25",0.00,N,,,N,N,0,N,0,N,N,Y,UK Hairdressers 2019 Ltd,Nationwide House,Noose Lane,Willenhall,,,WV13 3AP
311180292,Unit 29A,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"32,500","25,750","24,750","12,350.25",0.00,N,,,N,N,0,N,0,N,N,Y,Silver Imitation Accessories (SIA) Ltd t/a Sia Beauty,8 Fulham Broadway,London,,,,SW6 1AA
311180300,Unit 30,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"30,500","26,250","25,250","12,599.75",0.00,Y,25/10/2023,Other,N,N,0,N,0,N,N,N,ZIS 18 Ltd (In Liquidation),Leading Businss Services Ltd,Lawrence House,5 St Andrews Hill,Norwich,,NR2 1AD
311180310,Unit 31,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"30,000","27,750","26,500","13,223.50",0.00,N,,,N,N,0,N,0,N,N,Y,The AlterationYard Ltd,Unit 31,The Friary,Guildford,Surrey,,GU1 4YN
311180330,Unit 33,The Friary,Guildford,Surrey,,GU1 4YW,Shop and Premises,"535,000","610,000","355,000","193,830.00",0.00,N,,,N,N,0,N,0,N,N,N,Primark Stores Ltd,Avison Young,P O Box 6079,Wolverhampton,,,WV1 9RA
311180340,Unit 34,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"70,000","60,000","56,000","30,576.00",0.00,N,,,N,N,0,N,0,N,N,N,Costa Ltd,,,,,,
311180350,Unit 35,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"93,000","80,500","75,500","41,223.00",0.00,N,,,N,N,0,N,0,N,N,N,Oliver Bonas Limited,Unit F Gateway 3,Davis Road,Chessington,Surrey,,KT9 1TQ
311180362,Units 36-37,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"222,000","185,000","178,000","97,188.00",0.00,N,,,N,N,0,N,0,N,N,N,Skechers USA Ltd,CT3 Centrium,Griffiths Way,St Albans,Hertfordshire,,AL1 2RD
311180371,Unit 38,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"80,500","67,500","64,500","35,217.00",0.00,N,,,N,N,0,N,0,N,N,N,Smiggle UK Limited,10 John Street,London,,,,WC1N 2EB
311180390,Unit 39,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISE,"84,500","70,500","67,500","36,855.00",0.00,N,,,N,N,0,N,0,N,N,N,Accessorize Stores Limited,Yellow Building,1 Nicholas Road,London,,,W11 4AN
311180400,Unit 40,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"84,000","70,000","67,000","36,582.00",0.00,Y,31/01/2024,3 months,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,CBRE Ltd (M and G),177 Bothwell Street,Glasgow,,,G2 7ER
311180410,Unit 41,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"82,000","68,000","65,500","35,763.00",0.00,N,,,N,N,0,N,0,N,N,N,Kurt Geiger Ltd,24 Britton Street,London,,,,EC1M 5UA
311180431,Units 42-44,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"185,000","155,000","148,000","80,808.00",0.00,N,,,N,N,0,N,0,N,N,N,Tiger Retail Ltd,2 Morewell Street,London,,,,WC1B 3AR
311180450,Unit 45,The Friary,Guildford,Surrey,,GU1 4YW,SHOP AND PREMISES,"87,000","71,000","68,000","37,128.00",0.00,N,,,N,N,0,N,0,N,N,Y,Kiko UK Limited,1st Floor,262-264 Regent Street,London,,,W1B 3AQ
311180481,MSU 3,The Friary,Guildford,Surrey,,GU1 4YN,SHOP AND PREMISES,"352,500","295,000","282,500","154,245.00",0.00,N,,,N,N,0,N,0,N,N,N,River Island Ltd,G L Hearn Management Ltd,P O Box 1937,Southampton,,,SO15 9NL
311180492,51 The Friary,Guildford,Surrey,,,GU1 4YW,SHOP AND PREMISES,,"84,500","81,500","44,499.00",0.00,N,,,N,N,0,N,0,N,N,N,Beaverbrooks The Jewellers Ltd,51 The Friary,Guildford,Surrey,,,GU1 4YW
311180493,49 The Friary,Guildford,Surrey,,,GU1 4YW,SHOP AND PREMISES,,"47,250","45,500","22,704.50",0.00,N,,,N,N,0,N,0,N,N,N,Lovisa UK Ltd,Room 303 Princess House,50 Eastcastle Street,London,,,W1W 8EA
311180494,50 The Friary,Guildford,Surrey,,,GU1 4YW,SHOP AND PREMISES,,"93,000","89,500","48,867.00",0.00,N,,,N,N,0,N,0,N,N,N,H.Samuel Ltd Management Accounts,,,,,,
311180541,Bus Station,The Friary,Guildford,Surrey,,GU1 4YW,BUS STATION AND PREMISES,"88,500","96,000","157,000","85,722.00",0.00,N,,,N,N,0,N,0,N,N,N,Stagecoach (South) Limited,,,,,,
311180575,Centre Management Suite,The Friary,Guildford,Surrey,,GU1 4YP,OFFICES AND PREMISES,"18,000","17,000","22,250","11,102.75",0.00,N,,,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,,,,,,
311180577,Food Court Kiosk 2,The Friary,Guildford,Surrey,,GU1 4YL,RESTAURANT AND PREMISES,"46,000","53,000","49,500","24,700.50",0.00,N,,,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,CBRE Ltd (M and G),177 Bothwell Street,Glasgow,,,G2 7ER
311180578,Food Court Kiosk 3,The Friary,Guildford,Surrey,,GU1 4YL,RESTAURANT AND PREMISES,"35,000","40,250","37,500","18,712.50",0.00,Y,11/12/2023,,N,N,0,N,0,N,N,N,Carraway Guildford General Partner Ltd,CBRE Ltd (M and G),177 Bothwell Street,Glasgow,,,G2 7ER
311180579,Food Court Kiosk 4,The Friary,Guildford,Surrey,,GU1 4YP,RESTAURANT AND PREMISES,"23,000","35,250","33,000","16,467.00",0.00,N,,,N,N,0,N,0,N,N,Y,Thai Express Retail Limited,Food Court Kiosk 4,The Friary,Guildford,Surrey,,GU1 4YP
311180582,Food Court Kiosk 7,The Friary,Guildford,Surrey,,GU1 4YP,RESTAURANT AND PREMISES,"29,000","33,500","31,250","15,593.75",0.00,N,,,N,N,0,N,0,N,N,Y,Kokoro UK Ltd,4 Lyon Road,Hersham,Walton -on-Thames,Surrey,,KT3 3PU
311180584,Food Court Kiosk 5,The Friary,Guildford,Surrey,,GU1 4YP,RESTAURANT AND PREMISES,"27,250","31,500","29,500","14,720.50",0.00,N,,,N,N,0,N,0,N,N,Y,Friary Subway Limited,Food Court Kiosk 5,The Friary,Guildford,Surrey,,GU1 4YP
311180585,Food Court Kiosk 6,The Friary,Guildford,Surrey,,GU1 4YP,RESTAURANT AND PREMISES,"52,000","58,000","54,000","29,484.00",0.00,N,,,N,N,0,N,0,N,N,N,Pollo Ltd,,,,,,
311180593,Advertising Right Digital (014000305) outside,59-60 The Friary,Guildford,Surrey,,GU1 4YW,ADVERTISING RIGHT AND PREMISES,"4,000","2,550","2,550","1,272.45",0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
311180594,Advertising Right Digital (014000304) outside,59-60 The Friary,Guildford,Surrey,,GU1 4YW,ADVERTISING RIGHT AND PREMISES,"4,000","2,550","2,550","1,272.45",0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
311180595,58-60 The Friary,Guildford,Surrey,,,GU1 4YW,SHOP AND PREMISES,"179,000","179,000","168,000","91,728.00",0.00,N,,,N,N,0,N,0,N,N,N,S G Northern England Ltd,Fifth Floor,27 Greville Street,London,,,EC1N 8SU
